file_name,caption_1,caption_2,caption_3,caption_4,caption_5
train/118309463_a532b75be9.jpg,boys baseball team wear their uniforms,small boy smiles as he stands with others wearing the same black hats,children sporting their florida dolphin caps,the boys are all wearing the same baseball hats,three boys wearing florida marlins hats
train/2810333931_47fd8dd340.jpg,group of children carrying poles and swords,group of kids stand in row holding sticks and swords,children group together in front of crowd holding long sticks,kids standing in line with family watching in the background,there is group of young children holding sticks while standing in the grass
train/3125309108_1011486589.jpg,group of men hold up man to get rugby ball,soccer team is holding up on player in victory,rugby match,the team of soccer players is competing while wearing red white and green,two opposing players are in the air during rugby match
train/2480668859_6f9b46be6a.jpg,group of people rowing boat,group of people rowing large rowboat in the lake,skull of rowers on lake,team paddles their long boat through the water with trees behind,many people ride in canoe near forest
train/2115849046_2aa9fa8d13.jpg,brown dog running on shore with boat in the background,brown dog runs near the water,dog is running on the grass beside boat on the river,large orange dog runs through the grass by the water where large boat is sailing in the background,the dog is running in the grass next to the water
train/2652522323_9218afd8c2.jpg,child and her mother are playing ball in park,little girl with hat playing ball with her mom,young asian girl with woman plays with blue ball in part setting,young woman and her daughter play with blue and white beach ball in the grass,girl with tan dress and hat with woman in grey top with blue ball on ground
test/3104909823_0f41dd8be6.jpg,tourists pose for camera at night,two men dressed jackets and hats are standing on terrace,two men in fleeces and hats looking at the camera,two men standing outside wearing jackets and caps,two men stand outdoors in the city night
test/3381584882_341ee3092f.jpg,person in red jumps his snowboard with the ocean in the background,snowboarder in the air near red barrel,snowboarder jumps over barrel,person in red jacket dark pants on snowboard,snow surfer flying in air
train/2907244809_07ab2c6b6c.jpg,boy is skateboarding in skateboard park,young skateboarder rolls down graffiticovered ramp,skateboarder sliding down ramp,the rider skates down the stair rails,the skater is descending the wooden wall beside the slope
train/308956341_642589e9cc.jpg,black dog is shaking off water,black dog shaking off water,dog is shaking the water from its fur creating spray and mist,wet black dog shakes itself off,wet dog is shaking off water
train/3067885047_f69d90c35b.jpg,four children are each making gymnastic bridge on their hands and feet,four children are outside in line all in crab position,four children do backbends in the park,four girls do backbends while playing outdoors,four kids doing backstand in yard covered with dry leaves
train/2854234756_8c0e472f51.jpg,man stands with her arms folded outside travel agency,woman leaning on doorway to store,woman standing in front of store with her arms crossed,woman stands outside store,the woman is standing with her arms folded by blue door
train/905355838_3a43fdfd4e.jpg,baseball player standing on the field,baseball player stands and faces the crowd,baseball player wearing number shirt looks at the outfield,male ballplayer wearing white and blue uniform playing in front of large crowd,baseball player looking out into stadium crowd
test/3203872773_6c30f64be3.jpg,bearded man with glasses does toetouch,man jumping into the air,man jumps into the air,man wearing suspenders and sunglasses leaps up in the air with his arms and legs spread out to the side,man wearing suspenders performs split in midair
train/3297272270_285b8878b2.jpg,group of four guys wearing tutu,an allmale band performing in tutus,four male members of band wear all white outfits that include white skirts over white pants,men dressed in tutus perform musical act onstage,men wearing tutus sing and play guitars onstage
train/2905948395_ca3e6b3c9a.jpg,lone bicyclist jumping in the air over ramp,man does bike jumps in the dark in an empty pool,man is doing trick on his bike in skatepark,person doing leap with his bike over hill,person on bike in the air over ramp
test/2709536455_2a6046e38a.jpg,snow dogs howling,these dogs appear to be howling outdoors in the snow,three barking howling dogs,three dogs standing in the snow with two of the dogs with open mouths,two husky dogs are howling together
train/2869253972_aa72df6bf3.jpg,man holding the hand of another man who has tattoo on his arm,man that is standing up is holding the hand of another man that is sitting down,man wearing hat inspects the tattooed arm of another man,an elderly man is holding and looking at another man hand,an older gentleman in brown cap looking at younger gentleman arm
test/566794036_60f7acdf35.jpg,man wearing red shorts dribbles basketball behind him,man with no shirt plays basketball,an athlete in red shorts is caught frozen during basketball move,shirtless man in red shorts bouncing basketball on court,man in red shorts bouncing basketball
